#COMMAND
Name        '~
Code        do_say
Position    5
Level       0
Log         0
End

#COMMAND
Name        ,~
Code        do_emote
Position    5
Level       0
Log         0
End

#COMMAND
Name        .~
Code        do_chat
Position    4
Level       0
Log         0
End

#COMMAND
Name        :~
Code        do_immtalk
Position    0
Level       51
Log         0
End

#COMMAND
Name        :~
Code        do_avtalk
Position    0
Level       50
Log         0
End

#COMMAND
Name        ;~
Code        do_gtell
Position    0
Level       0
Log         0
End

#COMMAND
Name        authorize~
Code        do_authorize
Position    0
Level       51
Log         1
End

#COMMAND
Name        auction~
Code        do_auction
Position    4
Level       2
Log         0
End

#COMMAND
Name        at~
Code        do_at
Position    0
Level       51
Log         0
End

#COMMAND
Name        affected~
Code        do_affected
Position    4
Level       0
Log         0
End

#COMMAND
Name        afk~
Code        do_afk
Position    4
Level       0
Log         0
End

#COMMAND
Name        ansi~
Code        do_ansi
Position    0
Level       0
Log         0
End

#COMMAND
Name        answer~
Code        do_answer
Position    4
Level       0
Log         0
End

#COMMAND
Name        aassign~
Code        do_aassign
Position    0
Level       56
Log         1
End

#COMMAND
Name        advance~
Code        do_advance
Position    0
Level       56
Log         1
End

#COMMAND
Name        allow~
Code        do_allow
Position    0
Level       58
Log         1
End

#COMMAND
Name        appraise~
Code        do_appraise
Position    5
Level       0
Log         0
End

#COMMAND
Name        areas~
Code        do_areas
Position    0
Level       0
Log         0
End

#COMMAND
Name        aset~
Code        do_aset
Position    0
Level       58
Log         1
End

#COMMAND
Name        ask~
Code        do_ask
Position    4
Level       0
Log         0
End

#COMMAND
Name        astat~
Code        do_astat
Position    0
Level       58
Log         0
End

#COMMAND
Name        avtalk~
Code        do_avtalk
Position    0
Level       51
Log         0
End

#COMMAND
Name        apply~
Code        do_apply
Position    0
Level       1
Log         0
End

#COMMAND
Name        addlag~
Code        do_addlag
Position    0
Level       59
Log         1
End

#COMMAND
Name        arena~
Code        do_arena
Position    0
Level       56
Log         0
End

#COMMAND
Name        alias~
Code        do_alias
Position    0
Level       2
Log         0
End

#COMMAND
Name        advance2~
Code        reserved
Position    0
Level       56
Log         1
End

#COMMAND
Name        aota~
Code        do_aota
Position    0
Level       56
Log         0
End

#COMMAND
Name        appeal~
Code        do_appeal
Position    0
Level       2
Log         0
End

#COMMAND
Name        addirc~
Code        do_addirc
Position    0
Level       2
Log         0
End

#COMMAND
Name        avator~
Code        do_avator
Position    0
Level       59
Log         1
End

#COMMAND
Name        arrest~
Code        do_arrest
Position    0
Level       56
Log         0
End

#COMMAND
Name        attribute~
Code        do_attribute
Position    0
Level       0
Log         0
End

#COMMAND
Name        approve~
Code        do_approve
Position    0
Level       58
Log         1
End

#COMMAND
Name        buy~
Code        do_buy
Position    5
Level       0
Log         0
End

#COMMAND
Name        brandish~
Code        do_brandish
Position    6
Level       0
Log         0
End

#COMMAND
Name        bs~
Code        do_backstab
Position    8
Level       0
Log         0
End

#COMMAND
Name        balzhur~
Code        do_balzhur
Position    6
Level       58
Log         1
End

#COMMAND
Name        bamfin~
Code        do_bamfin
Position    0
Level       51
Log         0
End

#COMMAND
Name        bamfout~
Code        do_bamfout
Position    0
Level       51
Log         0
End

#COMMAND
Name        ban~
Code        do_ban
Position    0
Level       58
Log         1
End

#COMMAND
